arm,subgroup_field,subgroup_value,images,tumor_images,normal_images,main_population,mean_tumor_dice,median_tumor_dice,tumor_dice_iqr_low,tumor_dice_iqr_high,mean_tumor_iou,median_tumor_iou,mean_tumor_precision,mean_tumor_recall,mean_tumor_hd95_px_conditional_defined,mean_tumor_assd_px_conditional_defined,boundary_metric_definition,boundary_metric_eligible_tumor_images,boundary_metric_excluded_tumor_images,boundary_metric_zero_overlap_cases,tumor_non_empty_prediction_rate,tumor_empty_prediction_count,tumor_empty_prediction_rate,tumor_zero_overlap_count,tumor_zero_overlap_rate,tumor_overlap_detection_rate,lesion_any_overlap_recall,lesion_any_overlap_precision,gt_lesions,detected_lesions_any_overlap,predicted_lesions,multifocal_tumor_images,multifocal_tumor_image_rate,partial_multifocal_miss_images,partial_multifocal_miss_rate,missed_lesions_any_overlap,excess_predicted_lesions_any_overlap,mean_absolute_component_count_error,median_absolute_component_count_error,gt_component_count_histogram,normal_empty_prediction_rate,normal_specificity,normal_false_positive_case_rate,normal_mean_pred_area_ratio,normal_median_pred_area_ratio,normal_pred_area_ratio_iqr_low,normal_pred_area_ratio_iqr_high,normal_pred_area_ratio_p95,normal_pred_area_gt_0_1pct_rate,normal_pred_area_gt_1pct_rate,normal_pred_area_gt_5pct_rate,normal_false_positive_components,normal_mean_false_positive_components,normal_median_false_positive_components,normal_false_positive_components_iqr_low,normal_false_positive_components_iqr_high,macro_tumor_predicted_gt_area_ratio,median_tumor_predicted_gt_area_ratio,tumor_predicted_gt_area_ratio_iqr_low,tumor_predicted_gt_area_ratio_iqr_high,median_tumor_relative_area_difference,mean_tumor_relative_area_difference,tumor_relative_area_difference_iqr_low,tumor_relative_area_difference_iqr_high,micro_dice,micro_iou,pixel_specificity,pixel_precision,pixel_recall,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lesion_one_to_one_iou10_recall,lesion_one_to_one_iou10_precision,lesion_one_to_one_iou10_f1,lesion_tp_one_to_one_iou10,lesion_one_to_one_iou25_recall,lesion_one_to_one_iou25_precision,lesion_one_to_one_iou25_f1,lesion_tp_one_to_one_iou25,lesion_one_to_one_iou50_recall,lesion_one_to_one_iou50_precision,lesion_one_to_one_iou50_f1,lesion_tp_one_to_one_iou50,lesion_matching_definition
known_binary_label,lesion_size,large_ge_5pct,18,18,0,tumor images only,0.38695777601745013,0.23193419259544074,0.07989563086426119,0.6958396610038948,0.30325659478544487,0.13136896751132424,0.7127977495161338,0.3596804955512101,423.6092846348248,184.28295385677833,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,18,0,1,1.0,0,0.0,1,0.05555555555555555,0.9444444444444444,0.425,0.5225225225225225,40,17,111,7,0.3888888888888889,7,1.0,23,53,5.833333333333333,2.5,"{'1': 11, '2': 1, '5': 1, '4': 3, '7': 1, '3': 1}",,,,,,,,,,,,0,,,,,0.5750347233313361,0.3822879949508,0.0650980633745234,0.8535978263540869,-0.6177120050492,-0.42496527666866396,-0.9349019366254766,-0.14640217364591307,0.5711576479919273,0.3997345453746043,0.9896324306066049,0.7874810728993151,0.4480711517213614,1454650,392569,1791821,37472526,0.375,0.13513513513513514,0.1986754966887417,15,0.225,0.08108108108108109,0.11920529801324503,9,0.125,0.04504504504504504,0.06622516556291391,5,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,lesion_size,medium_1_to_5pct,72,72,0,tumor images only,0.4352205646091222,0.4989171254272931,0.12320209750227605,0.67939664259442,0.32352612322363067,0.3323738979675493,0.4888761979579654,0.545859155898392,320.73635506803106,166.45616469996335,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,72,0,13,1.0,0,0.0,13,0.18055555555555555,0.8194444444444444,0.7317073170731707,0.26043737574552683,82,60,503,7,0.09722222222222222,5,0.7142857142857143,22,372,5.930555555555555,2.0,"{'1': 65, '3': 3, '2': 4}",,,,,,,,,,,,0,,,,,1.6487445933174856,1.1017407207745462,0.40502169527032905,1.87172238957569,0.10174072077454607,0.6487445933174855,-0.594978304729671,0.8717223895756901,0.42550199548874895,0.2702461319541853,0.9792611559282924,0.36224972597153776,0.5155160284438312,2050332,3609664,1926910,170443624,0.6585365853658537,0.1073558648111332,0.18461538461538463,54,0.5853658536585366,0.09542743538767395,0.1641025641025641,48,0.24390243902439024,0.039761431411530816,0.06837606837606838,20,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,lesion_size,normal,187,0,187,tumor images only,,,,,,,,,,,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,{},1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,,,0,0,0,743059859,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,lesion_size,small_lt_1pct,94,94,0,tumor images only,0.1567247985768522,0.00699599813960604,0.0,0.16801802120745984,0.11750736795500749,0.003510278979089548,0.14723315379819116,0.4691998346672255,531.306208473316,342.9542697530701,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,94,0,34,1.0,0,0.0,34,0.3617021276595745,0.6382978723404256,0.6095238095238096,0.06694560669456066,105,64,956,8,0.0851063829787234,2,0.25,41,892,9.074468085106384,3.0,"{'2': 6, '1': 86, '3': 1, '4': 1}",,,,,,,,,,,,0,,,,,87.154797064065,14.857440429021022,4.061150786026992,60.3985711450545,13.857440429021022,86.154797064065,3.061150786026993,59.3985711450545,0.03417040507558274,0.01738218061413229,0.9530352371367292,0.01763732568064258,0.5457791171778054,307874,17147947,256226,347975732,0.23809523809523808,0.02615062761506276,0.0471253534401508,25,0.13333333333333333,0.014644351464435146,0.02639019792648445,14,0.10476190476190476,0.011506276150627616,0.020735155513666354,11,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,center,1,296,131,165,tumor images only,0.23984021127257274,0.04309987567343556,0.0,0.5185447172411118,0.18196314428456964,0.022024565861922914,0.26168218521604253,0.4673083795706479,486.09454466014023,295.0911564479423,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,131,0,40,1.0,0,0.0,40,0.3053435114503817,0.6946564885496184,0.6168831168831169,0.11937984496124031,154,95,1290,14,0.10687022900763359,7,0.5,59,1136,3.9054054054054053,0.0,"{'1': 117, '2': 9, '3': 2, '4': 2, '5': 1}",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.59274321901987,4.099102515484768,1.0550063999299133,30.49912583285723,3.099102515484768,61.59274321901987,0.05500639992991331,29.49912583285723,0.2090557163977349,0.11672932447526783,0.9841412230067269,0.1309231973680576,0.5184673446213779,2839066,18845907,2636816,1169512250,0.33766233766233766,0.040310077519379844,0.07202216066481995,52,0.2532467532467532,0.030232558139534883,0.054016620498614956,39,0.14935064935064934,0.017829457364341085,0.03185595567867036,23,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,center,2,47,31,16,tumor images only,0.4813237718881924,0.5218353324793292,0.3154042463001204,0.7050195118703309,0.35616307527354796,0.3530292287087371,0.5911037212185059,0.601192610713563,345.2459205870468,163.10622259284185,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,31,0,2,1.0,0,0.0,2,0.06451612903225806,0.9354838709677419,0.6744186046511628,0.39779005524861877,43,29,181,4,0.12903225806451613,3,0.75,14,109,3.3617021276595747,0.0,"{'1': 27, '7': 1, '4': 1, '3': 1, '2': 1}",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.142943414579775,0.9652317334652812,0.43974189002302116,1.7409281868000743,-0.03476826653471879,1.1429434145797752,-0.5602581099769788,0.7409281868000743,0.35834846587876734,0.21828534157864954,0.9814415858405351,0.28756853507662594,0.4753466803505874,854082,2115930,942674,111898661,0.6511627906976745,0.15469613259668508,0.25,28,0.5116279069767442,0.12154696132596685,0.19642857142857142,22,0.20930232558139536,0.049723756906077346,0.08035714285714286,9,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,center,3,28,22,6,tumor images only,0.3042339582342733,0.17710386957802693,0.01526657174497706,0.5590121221865578,0.2236347696023414,0.09788537508069539,0.4211263900099374,0.455751088520449,285.4436089154527,173.92745407042818,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,22,0,6,1.0,0,0.0,6,0.2727272727272727,0.7272727272727273,0.5666666666666667,0.2727272727272727,30,17,99,4,0.18181818181818182,4,1.0,13,72,2.5357142857142856,0.0,"{'1': 18, '4': 1, '3': 2, '2': 1}",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5241160098798607,1.312744515006079,0.3133463616108757,2.931676452135912,0.31274451500607914,1.524116009879861,-0.6866536383891242,1.9316764521359122,0.2908265773918705,0.17015627176561224,0.9893766618442947,0.3885979918909531,0.2323637598874169,119708,188343,395467,17540830,0.4666666666666667,0.1414141414141414,0.21705426356589147,14,0.3333333333333333,0.10101010101010101,0.15503875968992248,10,0.13333333333333333,0.04040404040404041,0.06201550387596899,4,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,anatomy,ankle-joint,1,1,0,tumor images only,0.556915905376805,0.556915905376805,0.556915905376805,0.556915905376805,0.3859206178294286,0.3859206178294286,0.44487456901676375,0.7443899799471624,307.20822841983573,108.5614314575732,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,1,0,0,1.0,0,0.0,0,0.0,1.0,1.0,0.2857142857142857,1,1,14,0,0.0,0,0.0,0,10,13.0,13.0,{'1': 1},,,,,,,,,,,,0,,,,,1.673258108667282,1.673258108667282,1.673258108667282,1.673258108667282,0.6732581086672821,0.6732581086672821,0.6732581086672821,0.6732581086672821,0.556915905376805,0.3859206178294286,0.9707406882877779,0.44487456901676375,0.7443899799471624,93546,116729,32122,3872736,1.0,0.07142857142857142,0.13333333333333333,1,1.0,0.07142857142857142,0.13333333333333333,1,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,anatomy,femur,48,48,0,tumor images only,0.3815398585971672,0.37209804857735335,0.0,0.6978899400905645,0.29689256773673456,0.22965865804462132,0.4179626494423318,0.530156501041997,399.89557811432354,261.15499911040337,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,48,0,13,1.0,0,0.0,13,0.2708333333333333,0.7291666666666666,0.7,0.2629757785467128,50,35,289,2,0.041666666666666664,1,0.5,15,213,5.020833333333333,1.5,"{'1': 46, '2': 2}",,,,,,,,,,,,0,,,,,18.990187812300828,1.2220015619854272,0.7768411298692787,3.236401788049495,0.22200156198542723,17.990187812300828,-0.22315887013072136,2.236401788049495,0.2629633717100219,0.15138619844124737,0.9622240277606366,0.17117150475829052,0.5670451173083935,1003134,4857269,765921,123723644,0.6,0.10380622837370242,0.17699115044247787,30,0.5,0.08650519031141868,0.14749262536873156,25,0.3,0.05190311418685121,0.08849557522123894,15,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
known_binary_label,anatomy,fibula,12,12,0,tumor images only,0.11528078182680623,0.003467176972585015,0.0,0.10735393697856757,0.07580861851577848,0.0017396200568948201,0.08154107430731923,0.35538700843910576,635.8076667500424,407.0894556395608,conditional mean over tumor images with both GT and prediction non-empty; HD95=max of directed 95th percentiles and ASSD=mean of concatenated directed surface samples (MONAI symmetric convention); distances are pixels on the declared evaluation grid (not mm); empty-prediction cases are excluded; non-empty zero-overlap cases remain defined and are counted separately,12,0,6,1.0,0,0.0,6,0.5,0.5,0.46153846153846156,0.04316546762589928,13,6,139,1,0.08333333333333333,0,0.0,7,133,10.5,4.5,"{'1': 11, '2': 1}",,,,,,,,,,,,0,,,,,41.15049315005076,8.811035472816522,2.6321229395244092,69.29500074524663,7.811035472816522,40.15049315005076,1.6321229395244092,68.29500074524663,0.043702346514560765,0.02233931346628078,0.9685175684930489,0.022797557743977348,0.5263752640801821,32141,1377703,28920,42383307,0.3076923076923077,0.02877697841726619,0.05263157894736842,4,0.15384615384615385,0.014388489208633094,0.02631578947368421,2,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
